mobility_key,metro_area,subregion,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
589,Greater Toronto Area,Regional Municipality of Durham,Ontario,-2,15,24,-48,-45,12
590,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,2,24,-52,-41,12
591,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,7,24,-50,-42,12
592,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,-1,56,-45,-39,10
593,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,3,144,-14,-1,2
594,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,1,62,-18,-5,3
595,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,2,67,-52,-39,11
596,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,2,54,-51,-40,12
597,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,-3,58,-51,-38,11
598,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,1,62,-49,-39,11
599,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,-4,38,-42,-37,10
600,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,1,110,-16,-2,3
601,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,0,101,-14,-3,2
602,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,-2,55,-52,-40,12
603,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,1,45,-51,-40,12
604,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,1,49,-53,-36,12
605,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,1,42,-52,-37,12
606,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,-3,44,-47,-35,11
607,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,2,131,-22,1,2
608,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,-2,105,-20,-1,2
609,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,0,52,-53,-37,12
610,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,3,24,-51,-39,12
611,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,-1,-9,-53,-37,13
612,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,7,24,-52,-36,12
613,Greater Toronto Area,Regional Municipality of Durham,Ontario,-17,-1,12,-50,-34,12
614,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,2,94,-25,-2,4
615,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-2,-4,-28,-7,5
616,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,1,36,-55,-37,12
617,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,4,23,-54,-39,12
618,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,3,-5,-58,-36,13
619,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,13,20,-54,-36,12
620,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,11,33,-47,-35,11
621,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,9,94,-28,-3,4
622,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,5,74,-31,-6,3
623,Greater Toronto Area,Regional Municipality of Durham,Ontario,-58,-52,61,-75,-81,23
624,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,5,35,-53,-39,12
625,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,1,32,-57,-35,13
626,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,-2,-29,-58,-37,15
627,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,0,17,-51,-33,12
628,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,4,101,-26,0,5
629,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,-3,31,-31,-6,5
630,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,-4,-14,-59,-37,14
631,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,2,16,-55,-38,13
632,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,0,-2,-59,-35,14
633,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,4,5,-56,-35,14
634,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-3,49,-51,-32,12
635,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,4,53,-31,-1,5
636,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,-1,31,-30,-4,5
637,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,0,-1,-59,-37,13
638,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-2,-23,-58,-37,14
639,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,4,11,-57,-33,13
640,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,5,-9,-55,-34,13
641,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,3,-11,-51,-32,13
642,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,11,45,-27,0,5
643,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-5,-31,-34,-8,6
644,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-3,-19,-59,-36,14
645,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,-1,-15,-56,-37,14
646,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-3,16,-56,-33,13
647,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,1,18,-55,-34,13
648,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,-4,19,-54,-31,13
649,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,2,114,-30,0,5
650,Greater Toronto Area,Regional Municipality of Durham,Ontario,-5,-1,104,-31,-3,4
651,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,-1,35,-61,-34,13
652,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,0,36,-57,-36,12
653,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,2,17,-57,-36,14
654,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,3,10,-58,-34,13
655,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-3,-14,-54,-35,14
656,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,6,50,-30,-1,6
657,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,-11,-38,-40,-10,7
658,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,-4,-20,-62,-36,14
659,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,-6,-20,-59,-37,14
660,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,-1,-22,-61,-34,14
661,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,3,-5,-59,-34,14
662,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,1,12,-53,-33,14
663,Greater Toronto Area,Regional Municipality of Durham,Ontario,-8,11,13,-31,-1,6
664,Greater Toronto Area,Regional Municipality of Durham,Ontario,-21,-12,-38,-40,-9,8
665,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-2,-19,-61,-36,15
666,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,0,-23,-60,-37,15
667,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,-3,-31,-61,-35,15
668,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,7,-15,-57,-36,15
669,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,1,-15,-51,-35,15
670,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,9,41,-28,-2,7
671,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,2,34,-34,-6,6
672,Greater Toronto Area,Regional Municipality of Durham,Ontario,-16,-4,-39,-63,-37,16
673,Greater Toronto Area,Regional Municipality of Durham,Ontario,-18,-1,-36,-63,-39,16
674,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,3,-20,-62,-34,15
675,Greater Toronto Area,Regional Municipality of Durham,Ontario,-13,6,-14,-60,-35,15
676,Greater Toronto Area,Regional Municipality of Durham,Ontario,-22,-5,-37,-59,-34,17
677,Greater Toronto Area,Regional Municipality of Durham,Ontario,-12,9,6,-34,-5,8
678,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,2,5,-40,-7,7
679,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,0,-19,-63,-36,15
680,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,2,-20,-60,-36,15
681,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,-5,-33,-63,-36,16
682,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,10,-17,-60,-35,15
683,Greater Toronto Area,Regional Municipality of Durham,Ontario,-14,3,-9,-54,-33,15
684,Greater Toronto Area,Regional Municipality of Durham,Ontario,-15,7,-15,-32,-5,9
685,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,5,-2,-35,-8,7
686,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,9,-19,-61,-37,15
687,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,9,-24,-59,-37,15
688,Greater Toronto Area,Regional Municipality of Durham,Ontario,-9,5,-37,-61,-35,16
689,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,20,-20,-56,-35,15
690,Greater Toronto Area,Regional Municipality of Durham,Ontario,-11,11,-17,-53,-34,15
691,Greater Toronto Area,Regional Municipality of Durham,Ontario,-10,15,7,-26,-3,8
692,Greater Toronto Area,Regional Municipality of Durham,Ontario,-6,9,-13,-31,-6,7
693,Greater Toronto Area,Regional Municipality of Durham,Ontario,7,37,-4,-55,-44,15
694,Greater Toronto Area,Regional Municipality of Durham,Ontario,11,44,-7,-53,-47,15
695,Greater Toronto Area,Regional Municipality of Durham,Ontario,18,60,-5,-53,-46,15
696,Greater Toronto Area,Regional Municipality of Durham,Ontario,-7,51,-29,-62,-63,20
697,Greater Toronto Area,Regional Municipality of Durham,Ontario,-88,-79,-44,-88,-86,29
698,Greater Toronto Area,Regional Municipality of Durham,Ontario,-63,-48,-13,-67,-43,14
699,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-29,-5,-60,-26,11
700,Greater Toronto Area,Regional Municipality of Durham,Ontario,-39,-14,-21,-78,-73,27
701,Greater Toronto Area,Regional Municipality of Durham,Ontario,-31,-3,-2,-73,-61,23
702,Greater Toronto Area,Regional Municipality of Durham,Ontario,-30,5,-40,-74,-59,24
703,Greater Toronto Area,Regional Municipality of Durham,Ontario,-23,26,0,-73,-64,23
704,Greater Toronto Area,Regional Municipality of Durham,Ontario,-77,-73,-13,-88,-85,33
705,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-18,24,-62,-28,14
706,Greater Toronto Area,Regional Municipality of Durham,Ontario,-45,-23,-18,-62,-23,12
707,Greater Toronto Area,Regional Municipality of Durham,Ontario,-38,-12,-21,-73,-46,20
708,Greater Toronto Area,Regional Municipality of Durham,Ontario,-39,-12,-31,-72,-47,20
709,Greater Toronto Area,Regional Municipality of Durham,Ontario,-40,-15,-32,-73,-45,20
710,Greater Toronto Area,Regional Municipality of Durham,Ontario,-40,-9,-17,-71,-45,20
711,Greater Toronto Area,Regional Municipality of Durham,Ontario,-42,-16,-27,-70,-44,21
712,Greater Toronto Area,Regional Municipality of Durham,Ontario,-40,-7,37,-60,-17,12
713,Greater Toronto Area,Regional Municipality of Durham,Ontario,-42,-17,7,-62,-19,11
714,Greater Toronto Area,Regional Municipality of Durham,Ontario,-42,-16,-26,-73,-45,20
715,Greater Toronto Area,Regional Municipality of Durham,Ontario,-40,-11,-32,-72,-47,20
716,Greater Toronto Area,Regional Municipality of Durham,Ontario,-38,-7,-30,-74,-45,19
717,Greater Toronto Area,Regional Municipality of Durham,Ontario,-50,-20,-27,-77,-49,21
718,Greater Toronto Area,Regional Municipality of Durham,Ontario,-50,-24,-37,-77,-48,23
719,Greater Toronto Area,Regional Municipality of Durham,Ontario,-48,-16,36,-70,-23,14
720,Greater Toronto Area,Regional Municipality of Durham,Ontario,-48,-22,0,-72,-23,12
721,Greater Toronto Area,Regional Municipality of Durham,Ontario,-47,-23,-25,-77,-49,20
722,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-20,-31,-76,-50,21
723,Greater Toronto Area,Regional Municipality of Durham,Ontario,-45,-22,-37,-76,-48,21
724,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-15,-28,-75,-48,21
725,Greater Toronto Area,Regional Municipality of Durham,Ontario,-45,-19,-37,-74,-47,22
726,Greater Toronto Area,Regional Municipality of Durham,Ontario,-45,-12,2,-67,-21,13
727,Greater Toronto Area,Regional Municipality of Durham,Ontario,-46,-23,-4,-68,-23,11
728,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-19,-10,-76,-48,20
729,Greater Toronto Area,Regional Municipality of Durham,Ontario,-54,-33,-47,-78,-51,22
730,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-17,-30,-77,-47,21
731,Greater Toronto Area,Regional Municipality of Durham,Ontario,-45,-16,-40,-78,-48,21
732,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-19,-44,-77,-46,22
733,Greater Toronto Area,Regional Municipality of Durham,Ontario,-41,-9,25,-70,-18,12
734,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-19,-7,-73,-21,11
735,Greater Toronto Area,Regional Municipality of Durham,Ontario,-42,-18,-25,-78,-47,20
736,Greater Toronto Area,Regional Municipality of Durham,Ontario,-42,-19,-32,-77,-48,20
737,Greater Toronto Area,Regional Municipality of Durham,Ontario,-41,-17,-28,-76,-45,20
738,Greater Toronto Area,Regional Municipality of Durham,Ontario,-39,-10,1,-74,-46,20
739,Greater Toronto Area,Regional Municipality of Durham,Ontario,-47,-24,-49,-76,-46,22
740,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-9,-9,-67,-17,12
741,Greater Toronto Area,Regional Municipality of Durham,Ontario,-43,-17,2,-69,-20,10
742,Greater Toronto Area,Regional Municipality of Durham,Ontario,-44,-19,-28,-76,-44,19
743,Greater Toronto Area,Regional Municipality of Durham,Ontario,-42,-16,-25,-73,-44,19
744,Greater Toronto Area,Regional Municipality of Durham,Ontario,-39,-11,-30,-75,-41,19
745,Greater Toronto Area,Regional Municipality of Durham,Ontario,-37,-5,-32,-73,-41,19
746,Greater Toronto Area,Regional Municipality of Durham,Ontario,-38,-7,-45,-73,-42,20
747,Greater Toronto Area,Regional Municipality of Durham,Ontario,-38,4,-31,-66,-18,12
748,Greater Toronto Area,Regional Municipality of Durham,Ontario,-29,3,26,-65,-16,9
749,Greater Toronto Area,Regional Municipality of Durham,Ontario,-65,-49,5,-84,-80,28
750,Greater Toronto Area,Regional Municipality of Durham,Ontario,-34,-14,-51,-71,-48,20
751,Greater Toronto Area,Regional Municipality of Durham,Ontario,-23,0,-41,-70,-39,17
752,Greater Toronto Area,Regional Municipality of Durham,Ontario,-27,-5,-44,-69,-40,18
753,Greater Toronto Area,Regional Municipality of Durham,Ontario,-31,-15,-45,-68,-38,18
754,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,2,29,-47,-9,9
755,Greater Toronto Area,Regional Municipality of Durham,Ontario,-20,-6,19,-52,-12,8
756,Greater Toronto Area,Regional Municipality of Durham,Ontario,-37,-23,-53,-71,-43,19
757,Greater Toronto Area,Regional Municipality of Durham,Ontario,-25,-7,-41,-69,-41,17
758,Greater Toronto Area,Regional Municipality of Durham,Ontario,-23,-7,-37,-69,-38,17
759,Greater Toronto Area,Regional Municipality of Durham,Ontario,-22,-3,-24,-68,-39,17
760,Greater Toronto Area,Regional Municipality of Durham,Ontario,-24,-4,-23,-65,-37,16
761,Greater Toronto Area,Regional Municipality of Durham,Ontario,-19,-1,14,-50,-8,9
762,Greater Toronto Area,Regional Municipality of Durham,Ontario,-21,-11,-28,-54,-10,8
763,Greater Toronto Area,Regional Municipality of Durham,Ontario,-29,-15,-48,-71,-40,17
764,Greater Toronto Area,Regional Municipality of Durham,Ontario,-25,-10,-39,-69,-41,16
765,Greater Toronto Area,Regional Municipality of Halton,Ontario,-2,0,3,6,0,-1
766,Greater Toronto Area,Regional Municipality of Halton,Ontario,13,11,28,13,-4,-3
767,Greater Toronto Area,Regional Municipality of Halton,Ontario,-25,-53,128,-58,-80,18
768,Greater Toronto Area,Regional Municipality of Halton,Ontario,-1,15,-10,8,1,1
769,Greater Toronto Area,Regional Municipality of Halton,Ontario,2,4,-8,0,1,0
770,Greater Toronto Area,Regional Municipality of Halton,Ontario,2,1,-7,1,3,0
771,Greater Toronto Area,Regional Municipality of Halton,Ontario,3,-4,8,5,-8,1
772,Greater Toronto Area,Regional Municipality of Halton,Ontario,6,5,66,19,8,-2
773,Greater Toronto Area,Regional Municipality of Halton,Ontario,9,4,87,20,6,-2
774,Greater Toronto Area,Regional Municipality of Halton,Ontario,1,3,27,3,3,0
775,Greater Toronto Area,Regional Municipality of Halton,Ontario,-2,8,-3,5,4,-1
776,Greater Toronto Area,Regional Municipality of Halton,Ontario,-12,-6,-23,-9,-5,4
777,Greater Toronto Area,Regional Municipality of Halton,Ontario,-11,-8,-17,-8,-2,3
778,Greater Toronto Area,Regional Municipality of Halton,Ontario,-7,-5,-13,-8,2,1
779,Greater Toronto Area,Regional Municipality of Halton,Ontario,1,6,12,-6,9,-1
780,Greater Toronto Area,Regional Municipality of Halton,Ontario,8,8,32,4,6,-1
781,Greater Toronto Area,Regional Municipality of Halton,Ontario,0,5,-10,-6,4,0
782,Greater Toronto Area,Regional Municipality of Halton,Ontario,-3,4,-11,1,5,0
783,Greater Toronto Area,Regional Municipality of Halton,Ontario,3,5,4,-4,3,0
784,Greater Toronto Area,Regional Municipality of Halton,Ontario,4,6,38,-3,1,0
785,Greater Toronto Area,Regional Municipality of Halton,Ontario,-4,-5,-7,-7,4,0
786,Greater Toronto Area,Regional Municipality of Halton,Ontario,7,7,79,1,9,-2
787,Greater Toronto Area,Regional Municipality of Halton,Ontario,10,9,157,7,6,-1
788,Greater Toronto Area,Regional Municipality of Halton,Ontario,2,5,73,-4,3,0
789,Greater Toronto Area,Regional Municipality of Halton,Ontario,-2,6,5,-8,3,1
790,Greater Toronto Area,Regional Municipality of Halton,Ontario,4,9,2,-10,1,1
791,Greater Toronto Area,Regional Municipality of Halton,Ontario,2,39,3,-12,1,1
792,Greater Toronto Area,Regional Municipality of Halton,Ontario,-7,41,-15,-26,-5,4
793,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,16,21,-29,1,5
794,Greater Toronto Area,Regional Municipality of Halton,Ontario,-19,5,77,-29,-9,5
795,Greater Toronto Area,Regional Municipality of Halton,Ontario,-18,22,31,-50,-36,13
796,Greater Toronto Area,Regional Municipality of Halton,Ontario,-35,10,25,-61,-44,17
797,Greater Toronto Area,Regional Municipality of Halton,Ontario,-41,-5,20,-64,-50,21
798,Greater Toronto Area,Regional Municipality of Halton,Ontario,-46,-8,33,-64,-53,22
799,Greater Toronto Area,Regional Municipality of Halton,Ontario,-52,-17,3,-69,-55,24
800,Greater Toronto Area,Regional Municipality of Halton,Ontario,-58,-20,84,-59,-36,14
801,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-32,15,-63,-41,12
802,Greater Toronto Area,Regional Municipality of Halton,Ontario,-55,-20,-44,-76,-61,26
803,Greater Toronto Area,Regional Municipality of Halton,Ontario,-58,-21,4,-77,-62,26
804,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-29,30,-75,-66,28
805,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-27,18,-76,-66,29
806,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-28,32,-75,-66,28
807,Greater Toronto Area,Regional Municipality of Halton,Ontario,-69,-33,-31,-73,-49,18
808,Greater Toronto Area,Regional Municipality of Halton,Ontario,-65,-38,11,-67,-49,14
809,Greater Toronto Area,Regional Municipality of Halton,Ontario,-62,-33,-18,-78,-68,28
810,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-28,-27,-78,-67,28
811,Greater Toronto Area,Regional Municipality of Halton,Ontario,-58,-29,33,-75,-67,28
812,Greater Toronto Area,Regional Municipality of Halton,Ontario,-59,-27,37,-76,-67,28
813,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-30,-11,-75,-66,29
814,Greater Toronto Area,Regional Municipality of Halton,Ontario,-64,-33,7,-64,-48,17
815,Greater Toronto Area,Regional Municipality of Halton,Ontario,-67,-39,14,-64,-50,14
816,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-30,16,-76,-68,27
817,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-25,-15,-78,-68,28
818,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-19,14,-76,-68,28
819,Greater Toronto Area,Regional Municipality of Halton,Ontario,-50,0,-28,-75,-68,28
820,Greater Toronto Area,Regional Municipality of Halton,Ontario,-84,-76,-25,-87,-89,38
821,Greater Toronto Area,Regional Municipality of Halton,Ontario,-62,-16,-9,-66,-50,17
822,Greater Toronto Area,Regional Municipality of Halton,Ontario,-85,-78,-15,-68,-59,15
823,Greater Toronto Area,Regional Municipality of Halton,Ontario,-64,-28,-52,-81,-72,30
824,Greater Toronto Area,Regional Municipality of Halton,Ontario,-60,-20,-29,-78,-67,28
825,Greater Toronto Area,Regional Municipality of Halton,Ontario,-59,-25,-33,-78,-68,29
826,Greater Toronto Area,Regional Municipality of Halton,Ontario,-60,-24,-33,-77,-67,29
827,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-29,-34,-75,-67,30
828,Greater Toronto Area,Regional Municipality of Halton,Ontario,-65,-30,-3,-63,-43,17
829,Greater Toronto Area,Regional Municipality of Halton,Ontario,-67,-42,-40,-68,-45,14
830,Greater Toronto Area,Regional Municipality of Halton,Ontario,-59,-26,4,-75,-66,27
831,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-27,-45,-79,-66,28
832,Greater Toronto Area,Regional Municipality of Halton,Ontario,-58,-25,-24,-77,-66,29
833,Greater Toronto Area,Regional Municipality of Halton,Ontario,-59,-23,-34,-75,-66,29
834,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-26,-22,-76,-65,29
835,Greater Toronto Area,Regional Municipality of Halton,Ontario,-62,-26,42,-60,-41,16
836,Greater Toronto Area,Regional Municipality of Halton,Ontario,-67,-39,-59,-68,-45,14
837,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-22,38,-74,-66,26
838,Greater Toronto Area,Regional Municipality of Halton,Ontario,-58,-18,2,-74,-66,27
839,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-22,-31,-76,-66,29
840,Greater Toronto Area,Regional Municipality of Halton,Ontario,-57,-19,-21,-74,-65,29
841,Greater Toronto Area,Regional Municipality of Halton,Ontario,-55,-19,22,-69,-64,27
842,Greater Toronto Area,Regional Municipality of Halton,Ontario,-61,-25,-3,-58,-40,16
843,Greater Toronto Area,Regional Municipality of Halton,Ontario,-56,-26,67,-50,-36,11
844,Greater Toronto Area,Regional Municipality of Halton,Ontario,-55,-19,8,-73,-64,26
845,Greater Toronto Area,Regional Municipality of Halton,Ontario,-54,-15,5,-71,-64,26
846,Greater Toronto Area,Regional Municipality of Halton,Ontario,-52,-17,25,-71,-64,27
847,Greater Toronto Area,Regional Municipality of Halton,Ontario,-54,-15,6,-71,-63,27
848,Greater Toronto Area,Regional Municipality of Halton,Ontario,-56,-16,-26,-72,-62,28
849,Greater Toronto Area,Regional Municipality of Halton,Ontario,-56,-11,-37,-60,-34,16
850,Greater Toronto Area,Regional Municipality of Halton,Ontario,-50,-15,-18,-53,-32,11
851,Greater Toronto Area,Regional Municipality of Halton,Ontario,-56,-25,-26,-74,-64,26
852,Greater Toronto Area,Regional Municipality of Halton,Ontario,-52,-16,4,-71,-62,26
853,Greater Toronto Area,Regional Municipality of Halton,Ontario,-47,-13,45,-69,-62,26
854,Greater Toronto Area,Regional Municipality of Halton,Ontario,-51,-16,-27,-73,-62,27
855,Greater Toronto Area,Regional Municipality of Halton,Ontario,-50,-14,-7,-71,-62,27
856,Greater Toronto Area,Regional Municipality of Halton,Ontario,-51,-15,115,-51,-30,12
857,Greater Toronto Area,Regional Municipality of Halton,Ontario,-50,-15,-9,-60,-32,11
858,Greater Toronto Area,Regional Municipality of Halton,Ontario,-77,-67,-45,-87,-88,34
859,Greater Toronto Area,Regional Municipality of Halton,Ontario,-44,-1,9,-68,-60,24
860,Greater Toronto Area,Regional Municipality of Halton,Ontario,-39,-5,70,-65,-60,24
861,Greater Toronto Area,Regional Municipality of Halton,Ontario,-40,-8,88,-64,-59,24
862,Greater Toronto Area,Regional Municipality of Halton,Ontario,-42,-11,77,-62,-57,23
863,Greater Toronto Area,Regional Municipality of Halton,Ontario,-43,-9,162,-43,-20,11
864,Greater Toronto Area,Regional Municipality of Halton,Ontario,-40,-16,120,-41,-22,8
865,Greater Toronto Area,Regional Municipality of Halton,Ontario,-36,-9,72,-66,-60,22
866,Greater Toronto Area,Regional Municipality of Halton,Ontario,-36,-5,88,-65,-57,22
867,Greater Toronto Area,Regional Municipality of Halton,Ontario,-33,-4,77,-66,-58,23
868,Greater Toronto Area,Regional Municipality of Halton,Ontario,-39,-9,6,-66,-57,24
869,Greater Toronto Area,Regional Municipality of Halton,Ontario,-40,-11,20,-64,-55,24
870,Greater Toronto Area,Regional Municipality of Halton,Ontario,-39,-8,125,-38,-14,11
871,Greater Toronto Area,Regional Municipality of Halton,Ontario,-35,-11,120,-38,-12,8
872,Greater Toronto Area,Regional Municipality of Halton,Ontario,-32,-3,124,-63,-55,21
873,Greater Toronto Area,Regional Municipality of Halton,Ontario,-35,-4,92,-64,-55,22
874,Greater Toronto Area,Regional Municipality of Halton,Ontario,-33,-5,78,-65,-56,23
875,Greater Toronto Area,Regional Municipality of Halton,Ontario,-32,-3,125,-62,-55,21
876,Greater Toronto Area,Regional Municipality of Halton,Ontario,-36,-10,70,-63,-54,22
877,Greater Toronto Area,Regional Municipality of Halton,Ontario,-34,-7,210,-40,-12,9
878,Greater Toronto Area,Regional Municipality of Halton,Ontario,-30,-10,180,-35,-11,6
879,Greater Toronto Area,Regional Municipality of Halton,Ontario,-28,-5,132,-64,-54,20
880,Greater Toronto Area,Regional Municipality of Halton,Ontario,-31,-5,115,-65,-54,20
881,Greater Toronto Area,Regional Municipality of Halton,Ontario,-30,-7,61,-67,-54,22
882,Greater Toronto Area,Regional Municipality of Halton,Ontario,-30,-5,133,-65,-53,21
883,Greater Toronto Area,Regional Municipality of Halton,Ontario,-31,-6,123,-63,-52,20
884,Greater Toronto Area,Regional Municipality of Halton,Ontario,-31,-5,235,-38,-6,8
885,Greater Toronto Area,Regional Municipality of Halton,Ontario,-29,-12,197,-41,-6,5
886,Greater Toronto Area,Regional Municipality of Halton,Ontario,-27,-4,147,-65,-54,19
887,Greater Toronto Area,Regional Municipality of Halton,Ontario,-27,-1,159,-63,-52,19
888,Greater Toronto Area,Regional Municipality of Halton,Ontario,-25,-3,141,-63,-53,20
889,Greater Toronto Area,Regional Municipality of Halton,Ontario,-25,2,153,-61,-52,20
890,Greater Toronto Area,Regional Municipality of Halton,Ontario,-25,-1,130,-58,-51,18
891,Greater Toronto Area,Regional Municipality of Halton,Ontario,-26,4,222,-34,-2,6
892,Greater Toronto Area,Regional Municipality of Halton,Ontario,-24,-6,172,-29,0,3
893,Greater Toronto Area,Regional Municipality of Halton,Ontario,-24,-6,96,-63,-55,19
894,Greater Toronto Area,Regional Municipality of Halton,Ontario,-27,-3,77,-62,-54,20
895,Greater Toronto Area,Regional Municipality of Halton,Ontario,-20,2,135,-61,-52,19
896,Greater Toronto Area,Regional Municipality of Halton,Ontario,-21,2,156,-58,-52,19
897,Greater Toronto Area,Regional Municipality of Halton,Ontario,-24,-4,162,-56,-50,17
898,Greater Toronto Area,Regional Municipality of Halton,Ontario,-28,-5,196,-37,-7,7
