mobility_key,metro_area,subregion,province,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
5,Greater Toronto Area,Regional Municipality of York,Ontario,-17,1,221,-51,-49,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,1,204,-52,-49,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,-3,105,-55,-50,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,6,211,-51,-49,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,0,198,-49,-47,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,-3,311,-25,-6,4
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,-8,250,-34,-9,3
5,Greater Toronto Area,Regional Municipality of York,Ontario,-17,-2,164,-53,-51,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,3,214,-51,-49,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,1,206,-53,-51,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,10,226,-49,-50,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,5,212,-47,-49,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,-4,321,-29,-12,2
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,-11,65,-49,-16,6
5,Greater Toronto Area,Regional Municipality of York,Ontario,-31,-23,220,-68,-79,22
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,1,76,-55,-51,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-12,4,255,-51,-50,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,6,251,-51,-49,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,-3,215,-49,-47,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,-5,349,-26,-6,3
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,-10,261,-34,-9,2
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,-3,217,-53,-50,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-16,1,208,-53,-49,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-12,0,248,-51,-50,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,4,235,-51,-49,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,0,214,-47,-47,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,-3,315,-25,-6,2
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,-7,166,-37,-11,3
5,Greater Toronto Area,Regional Municipality of York,Ontario,-15,-4,84,-52,-50,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-15,2,84,-52,-48,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,0,84,-51,-50,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,6,84,-49,-49,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,0,84,-47,-47,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,-4,84,-25,-6,3
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,-7,84,-30,-8,2
5,Greater Toronto Area,Regional Municipality of York,Ontario,-12,-1,84,-51,-49,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,4,84,-50,-49,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,-1,84,-51,-49,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,6,84,-50,-48,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,2,84,-48,-46,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,3,84,-26,-7,4
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,-3,84,-25,-6,1
5,Greater Toronto Area,Regional Municipality of York,Ontario,-11,2,84,-50,-49,14
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,4,84,-49,-49,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-11,4,84,-52,-50,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-11,7,84,-49,-48,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,6,84,-45,-47,13
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,0,84,-24,-11,2
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,-1,84,-30,-9,0
5,Greater Toronto Area,Regional Municipality of York,Ontario,-30,-21,84,-69,-83,23
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,9,84,-52,-50,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,4,84,-53,-49,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,5,84,-50,-48,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-16,2,163,-46,-45,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-16,3,281,-21,-3,4
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,-1,194,-31,-4,5
5,Greater Toronto Area,Regional Municipality of York,Ontario,-13,1,178,-52,-45,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-15,3,151,-51,-45,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-14,0,175,-49,-46,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-16,5,157,-50,-45,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,1,119,-48,-43,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,4,230,-27,-3,5
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,-1,242,-31,-3,4
5,Greater Toronto Area,Regional Municipality of York,Ontario,-16,0,169,-51,-46,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,3,153,-51,-46,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-17,3,159,-51,-45,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,4,126,-52,-44,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,2,139,-49,-41,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,5,268,-27,0,4
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,1,239,-34,-1,3
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,-1,157,-54,-46,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,6,107,-53,-44,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,3,45,-56,-45,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-17,11,110,-53,-42,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,1,83,-50,-41,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,2,211,-30,-3,6
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,-4,24,-45,-9,7
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,0,141,-53,-44,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,5,115,-54,-45,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,2,59,-57,-45,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,9,85,-54,-43,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,13,122,-50,-42,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,9,213,-33,-5,6
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,6,204,-40,-7,4
5,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-35,201,-73,-83,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,8,140,-55,-45,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-18,5,128,-55,-44,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,-1,13,-59,-44,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,4,97,-52,-40,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-17,8,253,-33,-1,6
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,-1,104,-47,-5,7
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,-4,47,-58,-45,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,3,91,-57,-45,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,0,72,-59,-45,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,2,59,-57,-43,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,0,160,-51,-41,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,5,142,-38,-5,8
5,Greater Toronto Area,Regional Municipality of York,Ontario,-29,-1,127,-45,-8,7
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,-2,62,-58,-44,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-30,-2,15,-58,-44,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,4,92,-56,-44,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-25,4,34,-58,-43,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,3,22,-55,-41,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,9,138,-33,-5,7
5,Greater Toronto Area,Regional Municipality of York,Ontario,-32,-3,-2,-52,-12,9
5,Greater Toronto Area,Regional Municipality of York,Ontario,-28,-6,13,-60,-44,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-29,0,31,-59,-45,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-25,0,107,-56,-44,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,1,88,-57,-42,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,0,114,-55,-40,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,3,265,-35,-2,6
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,0,268,-41,-5,5
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,-2,140,-56,-43,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,2,143,-56,-43,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-17,4,88,-58,-45,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,4,70,-58,-42,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,0,38,-57,-43,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,4,140,-41,-3,8
5,Greater Toronto Area,Regional Municipality of York,Ontario,-33,-13,-20,-57,-12,10
5,Greater Toronto Area,Regional Municipality of York,Ontario,-25,-5,18,-62,-44,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-28,-4,13,-62,-44,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-26,-3,10,-61,-45,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,2,49,-60,-42,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,2,89,-56,-41,18
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,7,66,-42,-4,9
5,Greater Toronto Area,Regional Municipality of York,Ontario,-39,-21,2,-57,-16,11
5,Greater Toronto Area,Regional Municipality of York,Ontario,-24,-5,21,-62,-46,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-24,-1,7,-63,-45,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,-2,1,-62,-45,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,6,26,-60,-43,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,3,24,-58,-42,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,9,116,-40,-5,9
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,1,134,-47,-11,8
5,Greater Toronto Area,Regional Municipality of York,Ontario,-22,-4,-12,-63,-45,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-34,-12,1,-64,-48,22
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,4,20,-60,-45,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,7,25,-60,-43,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-25,-2,0,-60,-42,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-21,8,50,-42,-7,10
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,2,59,-52,-13,9
5,Greater Toronto Area,Regional Municipality of York,Ontario,-20,-2,19,-61,-45,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-23,2,18,-61,-44,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-25,-5,10,-60,-46,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,7,19,-59,-43,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,10,27,-57,-41,19
5,Greater Toronto Area,Regional Municipality of York,Ontario,-19,10,5,-42,-7,11
5,Greater Toronto Area,Regional Municipality of York,Ontario,-16,9,39,-47,-9,9
5,Greater Toronto Area,Regional Municipality of York,Ontario,-36,-5,17,-64,-46,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-36,-2,8,-63,-47,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-36,-5,-15,-65,-47,22
5,Greater Toronto Area,Regional Municipality of York,Ontario,-33,6,9,-63,-45,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-35,1,9,-61,-44,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-3,41,-49,-15,12
5,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-6,32,-57,-19,11
5,Greater Toronto Area,Regional Municipality of York,Ontario,-24,14,36,-64,-53,20
5,Greater Toronto Area,Regional Municipality of York,Ontario,-24,26,25,-64,-54,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-15,45,36,-62,-55,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-30,36,-1,-70,-68,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-83,-76,49,-83,-89,35
5,Greater Toronto Area,Regional Municipality of York,Ontario,-64,-42,84,-66,-48,17
5,Greater Toronto Area,Regional Municipality of York,Ontario,-51,-21,85,-63,-27,12
5,Greater Toronto Area,Regional Municipality of York,Ontario,-41,-3,35,-77,-76,29
5,Greater Toronto Area,Regional Municipality of York,Ontario,-37,6,48,-71,-65,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-35,15,0,-72,-65,27
5,Greater Toronto Area,Regional Municipality of York,Ontario,-32,26,35,-73,-69,27
5,Greater Toronto Area,Regional Municipality of York,Ontario,-77,-70,44,-86,-88,37
5,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-20,102,-62,-35,16
5,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-23,62,-66,-28,13
5,Greater Toronto Area,Regional Municipality of York,Ontario,-44,-11,17,-69,-53,23
5,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-11,11,-67,-53,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-13,8,-68,-53,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-9,25,-67,-52,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-48,-16,9,-67,-50,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-48,-9,114,-55,-18,14
5,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-19,71,-64,-23,12
5,Greater Toronto Area,Regional Municipality of York,Ontario,-47,-19,12,-69,-52,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-47,-12,0,-69,-53,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-44,-8,8,-68,-53,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-24,7,-70,-55,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-54,-26,-14,-71,-54,27
5,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-18,105,-62,-24,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-57,-27,45,-69,-29,14
5,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-24,13,-71,-56,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-21,-3,-71,-56,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-51,-23,-12,-71,-56,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-17,2,-70,-54,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-21,-16,-70,-53,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-15,50,-60,-22,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-56,-22,44,-67,-27,13
5,Greater Toronto Area,Regional Municipality of York,Ontario,-49,-19,29,-70,-55,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-60,-37,-18,-72,-58,27
5,Greater Toronto Area,Regional Municipality of York,Ontario,-48,-16,9,-70,-55,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-49,-18,-17,-71,-54,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-51,-21,-21,-70,-52,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-49,-12,102,-61,-20,14
5,Greater Toronto Area,Regional Municipality of York,Ontario,-53,-20,50,-68,-26,13
5,Greater Toronto Area,Regional Municipality of York,Ontario,-46,-18,17,-71,-55,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-49,-17,-2,-71,-55,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-47,-17,13,-72,-55,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-47,-12,45,-70,-54,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-51,-23,-24,-71,-52,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-50,-11,28,-63,-20,15
5,Greater Toronto Area,Regional Municipality of York,Ontario,-52,-18,52,-68,-23,12
5,Greater Toronto Area,Regional Municipality of York,Ontario,-48,-19,2,-72,-54,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-47,-13,3,-71,-54,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-10,0,-71,-54,25
5,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-3,6,-71,-53,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-47,-8,-14,-70,-53,26
5,Greater Toronto Area,Regional Municipality of York,Ontario,-49,-1,17,-63,-22,14
5,Greater Toronto Area,Regional Municipality of York,Ontario,-41,4,130,-63,-21,11
5,Greater Toronto Area,Regional Municipality of York,Ontario,-60,-33,95,-83,-84,32
5,Greater Toronto Area,Regional Municipality of York,Ontario,-55,-23,-26,-73,-58,27
5,Greater Toronto Area,Regional Municipality of York,Ontario,-42,-2,12,-68,-50,23
5,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-7,-2,-68,-49,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-48,-15,-1,-67,-46,24
5,Greater Toronto Area,Regional Municipality of York,Ontario,-45,-1,119,-56,-14,13
5,Greater Toronto Area,Regional Municipality of York,Ontario,-48,-7,133,-61,-18,11
5,Greater Toronto Area,Regional Municipality of York,Ontario,-34,-16,-1,-67,-49,22
5,Greater Toronto Area,Regional Municipality of York,Ontario,-30,-2,2,-66,-48,22
5,Greater Toronto Area,Regional Municipality of York,Ontario,-28,-3,12,-66,-48,22
5,Greater Toronto Area,Regional Municipality of York,Ontario,-27,1,25,-64,-47,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-28,1,32,-61,-44,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-25,6,91,-46,-10,11
5,Greater Toronto Area,Regional Municipality of York,Ontario,-29,-3,29,-55,-13,10
5,Greater Toronto Area,Regional Municipality of York,Ontario,-31,-11,-3,-65,-47,21
5,Greater Toronto Area,Regional Municipality of York,Ontario,-30,-3,4,-65,-48,21
6,Greater Toronto Area,Toronto Division,Ontario,0,2,15,1,0,-1
6,Greater Toronto Area,Toronto Division,Ontario,11,10,35,8,-4,-3
6,Greater Toronto Area,Toronto Division,Ontario,-26,-45,49,-50,-76,17
6,Greater Toronto Area,Toronto Division,Ontario,-3,11,-2,1,-1,0
6,Greater Toronto Area,Toronto Division,Ontario,-1,3,-3,-2,0,1
6,Greater Toronto Area,Toronto Division,Ontario,2,5,2,-1,2,0
6,Greater Toronto Area,Toronto Division,Ontario,1,-1,20,2,-6,2
6,Greater Toronto Area,Toronto Division,Ontario,8,8,56,13,7,-1
6,Greater Toronto Area,Toronto Division,Ontario,9,7,64,13,3,-2
6,Greater Toronto Area,Toronto Division,Ontario,1,2,22,-2,1,0
6,Greater Toronto Area,Toronto Division,Ontario,1,5,5,2,1,0
6,Greater Toronto Area,Toronto Division,Ontario,-10,-7,-13,-7,-4,3
6,Greater Toronto Area,Toronto Division,Ontario,-8,-6,-13,-3,-3,3
6,Greater Toronto Area,Toronto Division,Ontario,-5,-1,-8,-1,0,1
6,Greater Toronto Area,Toronto Division,Ontario,3,8,16,3,7,-1
6,Greater Toronto Area,Toronto Division,Ontario,5,12,28,4,4,-1
6,Greater Toronto Area,Toronto Division,Ontario,0,6,2,0,3,0
6,Greater Toronto Area,Toronto Division,Ontario,-2,3,-4,1,3,0
6,Greater Toronto Area,Toronto Division,Ontario,3,5,3,0,2,0
6,Greater Toronto Area,Toronto Division,Ontario,4,10,24,2,-1,1
6,Greater Toronto Area,Toronto Division,Ontario,-4,-1,-4,-3,2,1
6,Greater Toronto Area,Toronto Division,Ontario,7,8,50,8,7,-1
6,Greater Toronto Area,Toronto Division,Ontario,8,9,102,8,3,-1
6,Greater Toronto Area,Toronto Division,Ontario,1,5,48,-3,1,1
6,Greater Toronto Area,Toronto Division,Ontario,-2,2,0,-5,0,1
6,Greater Toronto Area,Toronto Division,Ontario,-2,5,-2,-6,-1,2
6,Greater Toronto Area,Toronto Division,Ontario,-1,30,4,-8,-1,2
6,Greater Toronto Area,Toronto Division,Ontario,-9,40,-13,-18,-9,5
6,Greater Toronto Area,Toronto Division,Ontario,-17,23,1,-23,-3,4
6,Greater Toronto Area,Toronto Division,Ontario,-20,11,38,-25,-10,4
6,Greater Toronto Area,Toronto Division,Ontario,-23,19,-4,-45,-37,13
6,Greater Toronto Area,Toronto Division,Ontario,-39,7,-4,-54,-46,17
6,Greater Toronto Area,Toronto Division,Ontario,-45,-5,-12,-58,-52,21
6,Greater Toronto Area,Toronto Division,Ontario,-48,-4,-3,-61,-54,22
6,Greater Toronto Area,Toronto Division,Ontario,-53,-12,-17,-62,-57,24
6,Greater Toronto Area,Toronto Division,Ontario,-56,-16,16,-56,-39,14
6,Greater Toronto Area,Toronto Division,Ontario,-60,-27,-10,-60,-43,12
6,Greater Toronto Area,Toronto Division,Ontario,-56,-22,-52,-69,-62,25
6,Greater Toronto Area,Toronto Division,Ontario,-56,-18,-11,-69,-63,25
6,Greater Toronto Area,Toronto Division,Ontario,-62,-29,-5,-72,-67,28
6,Greater Toronto Area,Toronto Division,Ontario,-63,-28,-20,-72,-67,29
6,Greater Toronto Area,Toronto Division,Ontario,-62,-27,1,-70,-67,29
6,Greater Toronto Area,Toronto Division,Ontario,-67,-34,-43,-68,-51,18
6,Greater Toronto Area,Toronto Division,Ontario,-66,-38,-10,-66,-51,14
6,Greater Toronto Area,Toronto Division,Ontario,-64,-35,-46,-74,-69,28
6,Greater Toronto Area,Toronto Division,Ontario,-61,-27,-41,-72,-69,27
6,Greater Toronto Area,Toronto Division,Ontario,-60,-28,-9,-72,-69,28
6,Greater Toronto Area,Toronto Division,Ontario,-61,-27,-11,-73,-68,29
6,Greater Toronto Area,Toronto Division,Ontario,-64,-30,-40,-73,-68,30
6,Greater Toronto Area,Toronto Division,Ontario,-65,-32,-29,-67,-51,18
6,Greater Toronto Area,Toronto Division,Ontario,-67,-36,-11,-67,-52,14
6,Greater Toronto Area,Toronto Division,Ontario,-63,-31,-15,-74,-69,27
6,Greater Toronto Area,Toronto Division,Ontario,-64,-29,-29,-74,-69,28
6,Greater Toronto Area,Toronto Division,Ontario,-62,-25,-14,-73,-70,28
6,Greater Toronto Area,Toronto Division,Ontario,-56,-10,-39,-72,-70,28
6,Greater Toronto Area,Toronto Division,Ontario,-84,-71,-38,-84,-88,39
6,Greater Toronto Area,Toronto Division,Ontario,-64,-23,-27,-65,-53,18
6,Greater Toronto Area,Toronto Division,Ontario,-82,-69,-21,-72,-58,16
6,Greater Toronto Area,Toronto Division,Ontario,-67,-34,-55,-78,-73,30
6,Greater Toronto Area,Toronto Division,Ontario,-62,-25,-39,-74,-69,28
6,Greater Toronto Area,Toronto Division,Ontario,-63,-30,-44,-75,-70,29
6,Greater Toronto Area,Toronto Division,Ontario,-64,-28,-42,-75,-69,30
6,Greater Toronto Area,Toronto Division,Ontario,-65,-30,-42,-73,-69,31
6,Greater Toronto Area,Toronto Division,Ontario,-65,-29,-13,-64,-48,17
6,Greater Toronto Area,Toronto Division,Ontario,-69,-41,-38,-68,-49,15
6,Greater Toronto Area,Toronto Division,Ontario,-62,-30,-16,-73,-68,27
6,Greater Toronto Area,Toronto Division,Ontario,-65,-33,-51,-75,-69,28
6,Greater Toronto Area,Toronto Division,Ontario,-62,-28,-30,-74,-68,29
6,Greater Toronto Area,Toronto Division,Ontario,-63,-26,-36,-74,-68,29
6,Greater Toronto Area,Toronto Division,Ontario,-64,-29,-29,-72,-67,30
6,Greater Toronto Area,Toronto Division,Ontario,-63,-27,24,-61,-47,16
6,Greater Toronto Area,Toronto Division,Ontario,-68,-40,-50,-69,-49,15
6,Greater Toronto Area,Toronto Division,Ontario,-61,-26,12,-71,-67,26
6,Greater Toronto Area,Toronto Division,Ontario,-61,-27,-17,-72,-68,27
6,Greater Toronto Area,Toronto Division,Ontario,-62,-30,-40,-73,-68,29
6,Greater Toronto Area,Toronto Division,Ontario,-61,-24,-28,-72,-68,29
6,Greater Toronto Area,Toronto Division,Ontario,-60,-21,3,-68,-66,28
6,Greater Toronto Area,Toronto Division,Ontario,-63,-27,-13,-60,-45,16
6,Greater Toronto Area,Toronto Division,Ontario,-58,-25,76,-53,-40,11
6,Greater Toronto Area,Toronto Division,Ontario,-60,-25,-12,-71,-66,26
6,Greater Toronto Area,Toronto Division,Ontario,-58,-21,-4,-69,-66,26
6,Greater Toronto Area,Toronto Division,Ontario,-58,-22,7,-69,-66,27
6,Greater Toronto Area,Toronto Division,Ontario,-59,-21,-16,-70,-66,28
6,Greater Toronto Area,Toronto Division,Ontario,-60,-22,-33,-69,-65,29
6,Greater Toronto Area,Toronto Division,Ontario,-60,-23,-41,-63,-42,17
6,Greater Toronto Area,Toronto Division,Ontario,-57,-24,-22,-59,-38,12
6,Greater Toronto Area,Toronto Division,Ontario,-60,-29,-30,-71,-65,27
6,Greater Toronto Area,Toronto Division,Ontario,-57,-22,-14,-69,-64,26
6,Greater Toronto Area,Toronto Division,Ontario,-54,-19,25,-67,-64,26
6,Greater Toronto Area,Toronto Division,Ontario,-57,-23,-33,-70,-64,28
6,Greater Toronto Area,Toronto Division,Ontario,-56,-20,-21,-68,-64,28
6,Greater Toronto Area,Toronto Division,Ontario,-53,-16,91,-49,-38,12
6,Greater Toronto Area,Toronto Division,Ontario,-54,-20,14,-57,-38,11
6,Greater Toronto Area,Toronto Division,Ontario,-76,-62,-44,-82,-85,33
6,Greater Toronto Area,Toronto Division,Ontario,-50,-11,5,-66,-63,24
6,Greater Toronto Area,Toronto Division,Ontario,-47,-10,63,-63,-62,24
6,Greater Toronto Area,Toronto Division,Ontario,-48,-9,68,-64,-62,24
6,Greater Toronto Area,Toronto Division,Ontario,-50,-14,64,-61,-60,24
6,Greater Toronto Area,Toronto Division,Ontario,-48,-14,127,-45,-31,11
6,Greater Toronto Area,Toronto Division,Ontario,-49,-21,102,-48,-31,9
6,Greater Toronto Area,Toronto Division,Ontario,-47,-16,69,-63,-62,22
6,Greater Toronto Area,Toronto Division,Ontario,-46,-14,68,-63,-60,22
6,Greater Toronto Area,Toronto Division,Ontario,-46,-14,60,-63,-60,23
6,Greater Toronto Area,Toronto Division,Ontario,-50,-18,-12,-66,-60,25
6,Greater Toronto Area,Toronto Division,Ontario,-50,-17,-6,-63,-59,25
6,Greater Toronto Area,Toronto Division,Ontario,-47,-13,68,-44,-24,11
6,Greater Toronto Area,Toronto Division,Ontario,-46,-17,79,-46,-22,8
6,Greater Toronto Area,Toronto Division,Ontario,-44,-12,78,-61,-58,21
